'32002128;7.2;7;4;0;0;0;4.5;6.75;9.5
'32002129;7.2;6.75;3.6;0;0;0;4.5;5.75;8.25
'32002130;7.6;6;4.2;0;0;0;7.5;7.75;9.25
'32002131;6.6;5.5;2.4;0;0;0;3.5;5;8.75
'32002132;6.8;6.25;2.6;0;0;0;5;7.75;9.25
'32002133;8;7.5;9;0;0;0;4.25;5.75;6.25
'32002134;7.8;9.25;7.2;0;0;0;5;6.5;7.5
'32002135;8;7;5.4;0;0;0;7;7.75;8.5
'32002136;3.6;0;0;2.5;2;0;0;0;0
'32002137;0;0;0;0;0;0;0;0;0
'32002138;2.8;4.5;0;0;0;0;4.25;0;0
'32002139;6;5.75;5;0;0;0;2.5;7.5;7.75
'32002140;7;6.75;2.4;0;0;0;4.25;4.5;7
'32002141;0;6;0;0;0;0;5;7.25;0
'32002142;6.4;7.25;4.6;0;0;0;5.75;7.25;8.75
'32002143;3.4;6;3;0;0;0;3.75;6.75;7.5
'32002144;7.2;6;3.6;0;0;0;4;6.25;6.75
'32002145;8;6.5;4.6;0;0;0;7.25;8.5;8.5
'32002146;8.8;8.25;9.6;0;0;0;4.5;6.75;8.25
'32002147;5.6;6.5;3.4;0;0;0;2.75;7;7.25
'32002148;5.6;4.5;4;0;0;0;3.25;6.25;7.5
'32002149;6.8;6.5;4;0;0;0;7.5;7.75;8.75
'32002150;2.8;5.25;1.6;0;0;0;2.75;3;4.25
'32002151;5.4;6.5;5.8;0;0;0;3.5;6.75;8.25
'32002152;6.4;5.25;3.2;0;0;0;5;6.75;8.75
'32002153;0;5.75;0;0;0;0;7.25;5.5;0
'32002154;3.8;4.75;0;0;0;0;3.5;5.25;0
'32002155;7.8;7.75;3.2;0;0;0;7.25;8;7.25
'32002156;8.8;0;7.8;8.25;0;0;0;0;0
'32002157;0;0;0;0;0;0;0;0;0
'32002158;3.8;5;0;0;0;0;5.5;0;0
'32002159;7.8;0;0;0;8.75;9;0;0;0
'32002160;0;4.25;0;0;0;0;4.25;5.5;0
'32002161;4.4;5.75;0;0;0;0;4.25;6.75;0
'32002162;4.4;0;4.8;2.75;0;0;0;0;0
'32002163;0;0;0;0;0;0;0;0;0
'32002164;8.4;0;0;6.75;7.5;0;0;0;0
'32002165;0;3.5;0;0;0;0;3;6.5;0
'32002166;0;5.25;0;0;0;0;5.75;5.75;0
'32002167;9.2;0;0;8.25;8;0;0;0;0
'32002168;4.4;5.25;0;0;0;0;4.25;5.25;0
'32002169;5.4;5.75;0;0;0;0;4;7;0
'32002170;3.2;4.5;2.2;0;0;0;3.75;7.25;6.25
'32002171;5.2;4.75;1.2;0;0;0;4.5;4.75;8
'32002172;0;6;0;0;0;0;4;6;0
'32002173;3.6;3.25;2.8;0;0;0;2.75;6.25;6.25
'32002174;0;0;0;0;0;0;0;0;0
'32002175;6.4;7.5;0;0;0;0;7.75;0;0
'32002176;8.6;0;6.6;8;0;0;0;0;0
'32002177;3;0;2.6;2.25;0;0;0;0;0
'32002178;2.2;0;0;1.75;3.5;0;0;0;0
'32002179;7.8;0;0;6;3.25;0;0;0;0
'32002180;4;4.75;0;0;0;0;5;0;0
'32002181;0;0;0;0;0;0;0;0;0
'32002182;8.6;0;0;6.75;5;0;0;0;0
'32002183;3.4;2.75;2.8;0;0;0;1.75;3.5;3.5
'32002184;8.4;8;0;0;0;0;9.25;6.75;0
'32002185;4.2;0;0;2.5;4.25;0;0;0;0
'32002186;3.6;2.5;0;0;0;0;3.75;5;0
'32002187;0;4.25;0;0;0;0;8;8.25;0
'32002188;2.2;0;0;1.75;4;0;0;0;0
'32002189;0;0;0;0;0;0;0;0;0
'32002190;9.6;0;0;8.25;8.25;1;0;0;0
'32002191;0;0;0;0;0;0;0;0;0
'32002192;7.6;7.5;0;0;0;0;9.75;0;0
'32002193;3.6;5.5;0;0;0;0;4.25;0;0
'32002194;9.4;0;0;0;8.75;9.75;0;0;0
'32002195;0;5.75;0;0;0;0;6.5;7.5;0
'32002196;3.2;3.25;0;0;0;0;3.5;5.5;0
'32002197;3;3.25;2;0;0;0;4;0;0
'32002198;7.6;6.75;0;0;0;0;5.75;6.75;0
'32002199;3.8;5.75;0;0;0;0;5.25;0;0
'32002200;2.8;5.25;0;0;0;0;4;0;0
'32002201;0;7.25;0;0;0;0;6.5;6.5;0
'32002202;4.4;7;5.6;0;0;0;0;0;0
'32002203;6.6;0;0;6.5;7;0;0;0;0
'32002204;2.4;4;0;0;0;0;7.25;0;0
'32002205;5.4;6.75;0;0;0;0;6.5;7.25;0
'32002206;0;0;0;0;0;0;0;0;0
'32002207;2.6;0;2.6;1.5;0;0;0;0;0
'32002208;8.2;6;0;0;0;0;4.75;0;0
'32002209;0;6;0;0;0;0;5.5;6;0
'32002210;2;5;0;0;0;0;5;0;0
'32002211;6.2;6;0;0;0;0;4.5;0;0
'32002212;1.8;4;0;0;0;0;2.25;3.5;0
'32002213;8.2;7.75;5;0;0;0;9.5;0;0
'32002214;8.6;0;0;0;9;9.25;0;0;0
'32002215;6;0;0;4.75;5.25;0;0;0;0
'32002216;2.8;0;0;2.25;3.5;0;0;0;0
'32002217;1.6;0;0;2.25;1.75;0;0;0;0
'32002218;3.8;5.25;2;0;0;0;4;0;0
'32002219;8;0;5.6;7.5;0;0;0;0;0
'32002220;5.4;5;2.2;0;0;0;4;0;0
'32002221;4.4;0;2.8;0;0;0;3;5.25;0
'32002222;4.2;0;0;3;2.75;0;0;0;0
'32002223;6.8;5.5;0;0;0;0;8.25;0;0
'32002224;2;6.5;0;0;0;0;6.75;0;0
'32002225;8;4.25;0;0;0;0;6.75;7;0
'32002226;4.4;2.5;2.8;0;0;0;3.5;6.5;7
'32002227;3.2;0;0;0;4.75;4.25;0;0;0
'32002228;3.6;3.75;2.8;0;0;0;1.75;5.5;0
'32002229;5.8;6.5;0;0;0;0;7.25;8.75;0
'32002230;0;5.5;0;0;0;0;3;5.75;0
'32002231;3.6;4.5;1.8;0;0;0;5.75;0;0
'32002232;2.8;7.75;0;0;0;0;6.5;0;0
'32002233;7.2;6.5;0;0;0;0;6.25;0;0
'32002234;8.4;7.75;0;0;0;0;8;0;0
'32002235;3.6;3;0;0;0;0;3;0;0
'32002236;0;6.75;0;0;0;0;9.25;7.75;0
'32002237;6.6;6.25;3.6;0;0;0;7.5;8.5;0
'32002238;9;0;0;8;8;0;0;0;0
'32002239;0;0;0;0;0;0;0;0;0
'32002240;0;0;0;0;0;0;0;0;0
'32002241;7.4;7.5;8.6;0;0;0;0;0;0
'32002242;0;0;0;0;0;0;0;0;0
'32002243;5;5.5;0;0;0;0;4.75;0;0
'32002244;0;0;0;0;0;0;0;0;0
'32002245;6;6;2.6;0;0;0;8.5;7.75;6.75
'32002246;4;5;0;0;0;0;4.5;6;0
'32002247;0;0;0;0;0;0;0;0;0
'32002248;8.6;8.5;4.4;0;0;0;0;0;0
'32002249;8;0;0;0;7.5;8.75;0;0;0
'32002250;2.6;5;0;0;0;0;4;0;0
'32002251;3.4;5.5;3.6;0;0;0;3.75;5.5;6
'32002252;7;5.75;0;0;0;0;8.75;0;0
'32002253;7.4;0;0;5.5;6.25;0;0;0;0
'32002254;8.8;0;0;0;8;8.25;0;0;0
'32002255;0;0;0;0;0;0;0;0;0
'32002256;0;5.25;3;0;0;0;6.5;7;8.5
'32002257;3.8;3.25;2.4;0;0;0;3.25;3.5;5.25
'32002258;7.2;8;6.2;0;0;0;0;0;0
'32002259;1.8;4;0;0;0;0;5.25;0;0
'32002260;6.8;5.75;3.4;0;0;0;3;4.75;6.75
'32002261;5.6;5;4.2;0;0;0;6.5;8;9
'32002262;3.6;4.5;2.6;0;0;0;4.75;7;8.25
'32002263;2;6;2.6;0;0;0;3.75;5.25;7.5
'32002264;6.4;6;2;0;0;0;3.75;7.75;7.5
'32002265;6.4;6;3.8;0;0;0;5;5.75;7.5
'32002266;4.8;5.25;2.4;0;0;0;3.25;5.75;5.25
'32002267;5;4;4.4;0;0;0;4.75;6.5;7.75
'32002268;5;4.5;2;0;0;0;3.5;5.75;6
'32002269;7;6.25;2;0;0;0;3.75;7;8
'32002270;7.4;6.75;4.4;0;0;0;6;6.75;8
'32002271;6.4;7;2.8;0;0;0;4.5;7.75;9.25
'32002272;7;6;2;0;0;0;5.25;6.75;7
'32002273;6.4;7.5;3;0;0;0;6.25;7;9.5
'32002274;0;5;8.2;0;0;0;0;6;0
'32002275;8;4;4.8;0;0;0;0;0;0
'32002276;4.6;4;3.4;0;0;0;3.25;7;7.5
'32002277;5.4;3;4.8;0;0;0;4.25;7.75;7.5
'32002278;6.2;4.25;3;0;0;0;3.25;5.5;5.25
'32002279;6.8;7;7.8;0;0;0;0;0;0
'32002280;4;4.5;3.4;0;0;0;3;4.5;5.75
'32002281;8.8;7.75;6.4;0;0;0;0;0;0
'32002282;8.4;5.25;2.8;7.25;8.5;5;0;0;0
'32002283;9.2;7;5.8;5;7.75;5.5;0;0;0
'32002284;8.8;6.5;3.4;6;7;6.25;0;0;0
'32002285;8.4;7.25;7.6;8.5;5;4;0;0;0
'32002286;8.8;8;7;7.75;5;3.5;0;0;0
'32002287;8.6;6.75;9.4;7.5;6;5.75;0;0;0
'32002288;6.4;5.5;8.2;7.5;7;5;0;0;0
'32002289;6.8;5.75;4.8;6.25;4.5;2.75;0;0;0
'32002290;0;0;0;0;0;0;0;0;0
'32002291;7;5.5;5.8;5;7.5;4.5;0;0;0
'32002292;7.6;5.25;3.6;8;7.5;4.5;0;0;0
'32002293;5.6;6;4.6;4.5;4.25;4.25;0;0;0
'32002294;8.8;5.75;7;8.25;5.75;5.25;0;0;0
'32002295;8.2;6.5;4.2;8.5;8.25;3.75;0;0;0
'32002296;9.4;5.75;6.4;8.25;8;4.25;0;0;0
'32002297;8.6;5;3.2;6.75;6;5;0;0;0
'32002298;5.4;5.75;2.2;5.5;2.75;5.25;0;0;0
'32002299;8.2;5.5;4.8;7.25;7;3.75;0;0;0
'32002300;8.8;5;7.8;8.25;5.75;4.75;0;0;0
'32002301;7.8;3.5;4.8;7.75;8;4;0;0;0
'32002302;8.6;4.25;2.8;3.25;5.75;6.75;0;0;0
'32002303;6.6;4;2.6;3.75;6.25;6;0;0;0
'32002304;7.6;6.25;4;7.25;6;5.75;0;0;0
'32002305;8.4;6.75;5.6;7;8;4.25;0;0;0
'32002306;7;5.5;5.6;3;3.5;5.5;0;0;0
'32002307;9;4.5;4.6;7.75;8;5.25;0;0;0
'32002308;6.8;3.5;5.4;6;5.75;5.25;0;0;0
'32002309;7.2;5.5;5.8;7;7;5.5;0;0;0
'32002310;9.2;4.25;2.6;7.25;6.5;6.5;0;0;0
'32002311;9;4.5;6;8;8.25;4.5;0;0;0
'32002312;8;6;4;3.25;3.75;7.5;0;0;0
'32002313;8.8;7;8.2;8;5.5;4.25;0;0;0
'32002314;9.4;6;5.6;8.25;8.75;5;0;0;0
'32002315;8.6;5.5;3.2;6.75;8.5;9;0;0;0
'32002316;8;4.75;4.4;8.25;5;6.75;0;0;0
'32002317;8.8;5.5;6;7.5;7.5;6.25;0;0;0
'32002318;9;6.25;5.4;7.75;7.5;5;0;0;0
'32002319;8.4;6.75;5;8;7.75;7.5;0;0;0
'32002320;9.4;6.75;6.2;9;8;4.75;0;0;0
'32002321;8.2;6.25;8;5.5;8.75;7.25;0;0;0
'32002322;8.8;6.5;6.4;9;9.5;6.5;0;0;0
'32002323;8.8;5.75;6.6;3.25;8.75;8;0;0;0
'32002324;8.4;5.25;4.6;7.25;8.25;4;0;0;0
'32002325;7.8;5;4.4;6.5;6.5;3.25;0;0;0
'32002326;8.2;4;6;8;5;4;0;0;0
'32002327;8.8;5.25;4.6;8.5;8;5.5;0;0;0
'32002328;9.4;7;9;8.75;6;6.75;0;0;0
'32002329;9;6.5;8.6;9;5;5.25;0;0;0
'32002330;6.2;6.25;3.2;3;6.75;5.25;0;0;0
'32002331;8.4;7;4.8;7.25;7.5;5.25;0;0;0
'32002332;7.8;6;4;7;6.25;5.25;0;0;0
'32002333;9;8.25;7.8;6.25;8.25;7.5;0;0;0
'32002334;8;7;3.8;7.25;8;4;0;0;0
'32002335;8.6;5.75;5.2;7.75;8;4.5;0;0;0
'32002336;8.2;6.75;4.6;5.25;6.25;4.5;0;0;0
'32002337;7.6;6.25;3.8;6.5;5.75;4.75;0;0;0
'32002338;8.4;5.25;4.2;7.75;7.5;6;0;0;0
'32002339;8.4;7;6;7;7;7.25;0;0;0
'32002340;8.6;6.75;4.4;7.5;8;3.5;0;0;0
'32002341;8.6;7.25;5.4;7.5;8.75;8.25;0;0;0
'32002342;9.2;5.5;3.8;8.25;7.5;5;0;0;0
'32002343;7.8;6.75;6.8;4.5;8.5;8.75;0;0;0
'32002344;8.6;5;3.6;7.75;7.5;3.5;0;0;0
'32002345;7.2;5.5;4;0;0;0;3.5;4.75;6.25
'32002346;7;7.25;7.6;0;0;0;9;7.25;9.75
'32002347;9.2;5.75;8.2;8.75;3.5;5;0;0;0
'32002348;5.8;7.25;7;0;0;0;3.5;6.5;7
'32002349;8.2;7;5.2;0;0;0;6;7.75;8.5
'32002350;7.6;5.25;5;7.75;6.25;4.75;0;0;0
'32002351;7.2;8;4.4;0;0;0;6;7.5;8
'32002352;5.2;5.75;3.2;0;0;0;4.75;6;6.75
'32002353;7.8;7;8.2;7.5;7.25;5.75;0;0;0
'32002354;7;6;4.6;0;0;0;8.5;7.75;8.75
'32002355;7.4;7.5;7.4;0;0;0;2.75;5.25;8
'32002356;7.6;7.75;3.2;0;0;0;8;8.75;9.75
'32002357;6.6;7.75;4.6;0;0;0;8.5;7.75;8.25
'32002358;7.8;5.75;4.4;6.75;7.25;3.5;0;0;0
'32002359;3.4;4;2.6;0;0;0;3;6;6
'32002360;7.2;6.5;5.2;7;7.75;5.75;0;0;0
'32002361;8;5.5;4.2;7.5;6.75;5.5;0;0;0
'32002362;8;7.25;5.6;0;0;0;5.25;6.5;8
'32002363;6.8;7.75;4.4;0;0;0;4.5;7;9
'32002364;6.6;5.5;2.8;0;0;0;6;7;8.25
'32002365;4.2;5.25;2.2;0;0;0;2.75;4.75;6
'32002366;8.6;5.75;4.4;8.25;7.5;4.5;0;0;0
'32002367;8;5;3.4;5.5;6;5.75;0;0;0
'32002368;4.8;5;1.6;0;0;0;2.75;6.75;7.75
'32002369;6;5.5;3.4;0;0;0;4;4.75;7.25
'32002370;3.4;5;3.4;3.5;2.25;4.25;0;0;0
'32002371;6.6;5.25;4.8;6.25;4;4.75;0;0;0
'32002372;4.6;5.25;3;0;0;0;4.25;5.5;7.25
'32002373;7.8;6.25;6.2;6.75;3.75;4;0;0;0
'32002374;6.4;6.5;5.8;5.25;4.25;5.25;0;0;0
'32002375;6.6;6;2.6;0;0;0;3.25;5.75;8.5
'32002376;8;6.25;3.6;0;0;0;7.25;7.75;8.5
'32002377;8.6;6.75;5.4;9.25;9;4;0;0;0
'32002378;6.2;5.75;2.6;0;0;0;2.75;6;7
'32002379;9.2;7;7.2;8.5;5;6.5;0;0;0
'32002380;7;7.5;2.2;0;0;0;9;7.5;9
'32002381;6.6;6.75;1.4;0;0;0;5.25;6;7.75
'32002382;6.4;5.25;4;0;0;0;6;7.5;8.5
'32002383;7.8;6.75;3;6.75;7.75;4.75;0;0;0
'32002384;7.6;5.75;3;0;0;0;5;7.5;9.25
'32002385;8.6;6.5;3.4;8.5;8.5;4.75;0;0;0
'32002386;6.6;6;3.2;0;0;0;5.75;7.5;8
'32002387;8.2;4.75;2;6.25;7.5;5;0;0;0
'32002388;5.2;6.25;4.8;0;0;0;5.75;7.25;9
'32002389;6;6.75;3.6;0;0;0;3.25;5.5;8
'32002390;7.6;7;3.6;2.5;7.5;5.25;0;0;0
'32002391;3;6.25;1.2;0;0;0;4.5;7.25;6.5
'32002392;8.6;7;4.4;7.25;6.25;5;0;0;0
'32002393;8.6;6;4;8.75;8.25;5.5;0;0;0
'32002394;6.8;5.75;2.8;4.5;5.75;5.25;0;0;0
'32002395;7.4;5.5;3;0;0;0;4;5;7.5
'32002396;5;6.75;3.2;0;0;0;8;7.5;8.25
'32002397;6.4;5;2.6;0;0;0;5;4.5;6
'32002398;7.4;6.25;3.6;0;0;0;3.5;6.75;9.5
'32002399;6.2;6.25;3;0;0;0;8.25;8.75;9.25
'32002400;6.8;6;2;0;0;0;4;7.5;8.75
'32002401;8.8;5;2.8;8;8.5;4.5;0;0;0
'32002402;4.8;6.75;3.4;0;0;0;4.25;6;9.25
'32002403;8.8;6.25;3.8;8.75;7.75;4.75;0;0;0
'32002404;9;7.5;7.4;8.5;5.25;6.5;0;0;0
'32002405;6.8;6.5;2.8;0;0;0;4;5.5;6.75
'32002406;7;5;5.8;6;8;5.75;0;0;0
'32002407;7.2;6.5;5.6;0;0;0;3;6.25;8.25
'32002408;3.6;3.75;3.4;0;0;0;3.25;5.75;6.25
'32002409;8.6;6.5;4.2;0;0;0;7;7.25;8.5
'32002410;8.8;7.75;6.8;0;0;0;6;6.5;8.5
'32002411;9.2;4.75;8.8;8.5;3.5;4.75;0;0;0
'32002412;5;4.5;2.2;0;0;0;3;4.25;4.5
'32002413;7.2;5.75;3.6;0;0;0;4;5.75;8
'32002414;6.4;5.75;2.8;0;0;0;4.25;5.25;8.5
'32002415;5.8;4.5;3.8;0;0;0;2.5;5;5.5
'32002416;8;6.5;3.4;7;5;5.75;0;0;0
'32002417;7.8;6;4.8;6.25;5.5;3;0;0;0
'32002418;6.2;5.5;5.6;0;0;0;4.75;8;6.75
'32002419;8.4;5.75;3.2;3.25;8;6;0;0;0
'32002420;8.6;4.75;6.4;9.5;3.75;3.75;0;0;0
'32002421;6.2;6;5.2;0;0;0;4;8.25;7.5
'32002422;6.8;5.75;4.8;4.5;7;6.5;0;0;0
'32002423;8.8;4.25;5;8.5;7.75;5;0;0;0
'32002424;6.4;6.5;5.2;0;0;0;6.75;7.25;9.75
'32002425;7.4;5.25;4.4;7;6.5;6.75;0;0;0
'32002426;8;6.25;7;7;5.25;5;0;0;0
'32002427;7.4;6.25;4.4;0;0;0;5;5.5;6.5
'32002428;7.6;6.25;3;4.5;8.25;8;0;0;0
'32002429;9.2;6.25;4.6;8.25;8.75;7.75;0;0;0
'32002430;6.2;6.25;3;0;0;0;3.25;6;7.75
'32002431;8.6;8;8.8;0;0;0;5.5;6.75;8.5
'32002432;7.4;5.25;4.4;5.5;4;3.5;0;0;0
'32002433;8.6;5.75;3.6;7.5;6.5;6.25;0;0;0
'32002434;6.8;6.75;4;0;0;0;6.25;7;8.75
'32002435;4;6;2.6;0;0;0;6.75;6.25;6.5
'32002436;5.6;5.5;3.6;0;0;0;5.75;8;9
'32002437;4.6;6;3.6;0;0;0;4.25;6;7.5
'32002438;0;0;0;0;0;0;0;0;0
'32002439;9;7.5;6.4;7.5;4.5;5.25;0;0;0
'32002440;8.6;6.5;2.8;8.5;7;3;0;0;0
'32002441;5;6;2.2;0;0;0;4.25;5.25;8
'32002442;7.6;6.5;4.6;5.5;6.5;4.5;0;0;0
'32002443;6.4;5;2.4;0;0;0;4.75;6;7.25
'32002444;8;6.5;3.8;8;5.5;6;0;0;0
'32002445;8;5.75;3.2;7.25;5.5;5.5;0;0;0
'32002446;6.6;5;3;0;0;0;4.75;6.75;7.5
'32002447;7.8;7.25;8.4;0;0;0;7;7;8
'32002448;7.6;6;8;0;0;0;4.75;6.25;8.25
'32002449;8.6;5.75;8.2;8.5;6;5.5;0;0;0
'32002450;6.8;6.5;3.2;0;0;0;3.75;5.25;6.25
'32002451;7.6;5.5;8.8;4.5;4;3.5;0;0;0
'32002452;9.8;6.25;5.4;8.5;8;4;0;0;0
'32002453;6.4;6.25;5;0;0;0;3;7.5;7.5
'32002454;5.8;6.5;5.2;0;0;0;6;7.5;8.25
'32002455;8.6;7;8;8;5;6.5;0;0;0
'32002456;5.6;5.5;3.4;0;0;0;3.75;6;8.5
'32002457;8;7.75;6.6;0;0;0;1.25;5.25;7
'32002458;8.6;7;4.4;7.5;8;6.25;0;0;0
'32002459;6;6.25;3.4;0;0;0;5.75;7.5;7.5
'32002460;8.6;7.5;8;7.25;5.5;5.5;0;0;0
'32002461;9.8;6.25;5.8;8.5;9;5.5;0;0;0
'32002462;8;6;3.8;6.5;5.5;5.5;0;0;0
'32002463;8.4;7.25;6.8;0;0;0;3.25;4.75;6.5
'32002464;4.4;4.75;2;0;0;0;3.25;3.75;5
'32002465;6.6;8.25;7.4;0;0;0;3.75;5.5;7
'32002466;7.8;8.5;5.6;0;0;0;7.5;7.5;8.75
'32002467;8.4;8;4.2;0;0;0;4.75;6.75;8.25
'32002468;5.8;4.5;2.8;0;0;0;2;6.5;7.25
'32002469;8.4;7.75;8.8;7.5;5.25;5.25;0;0;0
'32002470;6.8;7;5.8;0;0;0;5.5;7.75;8.5
'32002471;8.8;8;7;6.75;8.5;7.75;0;0;0
'32002472;7.4;7;6.4;0;0;0;3.75;6;7
'32002473;5.4;6;2.6;3;6;5.75;0;0;0
'32002474;8;6;5.2;4.25;8;5;0;0;0
'32002475;7.6;7.5;7;0;0;0;2.25;6.25;7
'32002476;6.2;5.25;4.4;4.5;6.25;4;0;0;0
'32002477;7;7.5;5.8;0;0;0;6.75;8;8.75
'32002478;5.4;5.75;3;0;0;0;3.5;6;6.5
'32002479;9.4;7;8.4;9.5;7;7.5;0;0;0
'32002480;8;7;7.8;8;8.75;6.5;0;0;0
'32002481;7.6;6.25;3.6;7.25;6;7;0;0;0
'32002482;8.2;6.5;4.8;0;0;0;7.25;8.25;8.5
'32002483;7.6;8.25;6.8;0;0;0;7.5;7.5;8.5
'32002484;3.2;5.75;2;0;0;0;3.25;3;4.75
'32002485;6.8;5.5;5.8;3.75;5.25;3;0;0;0
'32002486;8.6;6.25;4.6;4.25;8.5;8.75;0;0;0
'32002487;8.4;8.5;9.2;0;0;0;5.25;6.75;8.25
'32002488;4.4;4.25;4.4;0;0;0;5.75;7.25;8
'32002489;8.6;5.5;5.4;7.75;7.25;4.75;0;0;0
'32002490;8.4;7;5.6;7;7.5;3.25;0;0;0
'32002491;7.2;7.75;7.2;0;0;0;4.75;5;7
'32002492;8.2;7.25;3.8;0;0;0;6.25;5.75;8
'32002493;6.4;6.5;3.4;0;0;0;3.75;5;7.5
'32002494;7.2;6.25;4.4;0;0;0;7;7.75;9.25
'32002495;8.4;4.75;4.6;6.25;7.25;6.25;0;0;0
'32002496;6;6;3.2;0;0;0;5.75;7;9
'32002497;6.6;6;2.6;0;0;0;7;5.25;7
'32002498;9.4;6.75;9.8;9.25;5.25;7.5;0;0;0
'32002499;9.6;7;6.4;9;8;7.25;0;0;0
'32002500;7.4;5.75;3.4;5.25;5;5;0;0;0
'32002501;7.4;6;5;0;0;0;8.75;7.5;9.25
'32002502;6.4;5.5;3.4;0;0;0;6.75;7;8.75
'32002503;8.8;5.75;5.2;7.75;7.75;6;0;0;0
'32002504;8;5.75;3.8;8;7.25;4;0;0;0
'32002505;8.8;5;3.4;7.75;6.75;3.75;0;0;0
'32002506;7.2;6.25;3.6;0;0;0;4.25;6.25;8
'32002507;5.8;5.25;2.2;0;0;0;3.5;6.75;7
'32002508;5.8;6.5;2.4;0;0;0;4.75;7.25;8.75
'32002509;5.8;7.25;2.4;0;0;0;4.25;7;8.5
'32002510;5.8;7.25;5.8;0;0;0;4.75;7.5;7
'32002511;5.6;5;3.4;0;0;0;4.5;4.25;7.25
'32002512;8.8;8;8;0;0;0;5.5;7.25;8.5
'32002513;5.2;7.5;1.4;0;0;0;4.5;5.75;8.25
'32002514;6;6.5;2.6;0;0;0;6;6;7.25
'32002515;3.4;5.75;1.8;0;0;0;5;6.25;7.25
'32002516;9.2;0;0;8.75;8.75;1.75;0;0;0
'32002517;9.4;0;0;4.5;9;8;0;0;0
'32002518;8.6;0;0;7.5;6.5;3;0;0;0
'32002519;7.6;6.5;4;0;0;0;4.25;4.25;7.75
'32002520;4;4.75;1.4;0;0;0;2.75;4.75;7.25
'32002521;7.4;8;6;0;0;0;5.75;6.5;7.75
'32002522;6.6;8;5.4;0;0;0;5.25;5.75;7.75
'32002523;2.6;6;4;0;0;0;4;4;8.5
'32002524;5.8;6.75;3.6;0;0;0;3.5;6;8.25
'32002525;3.2;4.25;2.6;0;0;0;2.75;5.75;6.25
'32002526;6.8;5.75;3.4;0;0;0;9;8;8
'32002527;8;6.75;5;0;0;0;2.75;6;7.25
'32002528;2.8;5;4;0;0;0;2.5;7.75;6.25
'32002529;6.2;5;3.2;0;0;0;3.75;7;6
'32002530;5.8;5;2.8;0;0;0;6.5;8.5;9.25
'32002531;7.8;5.5;3.6;0;0;0;6.25;7;9
'32002532;8.4;5.75;4.4;0;0;0;6.25;7.25;8.75
'32002533;6.6;7.75;4.4;0;0;0;9.75;9.5;8.75
'32002534;8.6;8.75;9.2;0;0;0;8.75;7.75;9.5
'32002535;9.4;6.75;5.8;0;0;0;9;9.25;10
'32002536;5.4;5.5;2.2;0;0;0;3.75;6.25;8
'32002537;8.4;8.5;8.2;0;0;0;4.75;6.5;6.75
'32002538;3.8;4.75;3.4;0;0;0;5;6.5;8
'32002539;7.2;6.5;3;0;0;0;4.75;6;8.75
'32002540;7;8.5;3.4;0;0;0;8.75;9.5;8.25
'32002541;7.4;5.5;5.6;0;0;0;3.5;6.5;7.5
'32002542;5.4;5.25;2.2;0;0;0;3.25;7.25;8
'32002543;5.8;5.25;2.6;0;0;0;3;6.5;8
'32002544;7.6;6;3;0;0;0;4.75;7.75;8.5
'32002545;5.6;4;3.4;0;0;0;3.25;5.75;7.75
'32002546;9.2;4;0;8;8.25;5.25;0;0;0
'32002547;6.8;4.5;4.4;0;0;0;3.5;6.75;8.25
'32002548;8.2;7.5;7.6;0;0;0;5;6.5;8
'32002549;4.8;5;2.2;0;0;0;3;5.5;7.5
'32002550;2.8;4.5;2.8;0;0;0;2.75;4.75;6
'32002551;8.2;6.5;5.6;0;0;0;7;7.25;8.5
'32002552;8;5.5;4.2;0;0;0;4.25;4.5;6.5
'32002553;5.6;6.5;2;0;0;0;5.25;7;8
'32002554;6;7;2.6;0;0;0;5.25;6.75;8.75
'32002555;8.6;8.5;7;0;0;0;6;8;7
'32002556;3.4;0;0;2.25;4.25;0;0;0;0
'32002557;0;5.75;0;0;0;0;4.25;7.25;0
'32002558;8.6;0;0;0;7.5;8.25;0;0;0
'32002559;0;9;0;0;0;0;9.75;8.5;6.75
'32002560;0;6;0;0;0;0;6.25;6.75;0
'32002561;0;7.5;0;0;0;0;9;9;0
'32002562;0;5.75;0;0;0;0;5.75;8.25;0
'32002563;8.6;0;0;0;7.75;7.25;0;0;0
'32002564;8.4;0;0;0;8.75;7.75;0;0;0
'32002565;8.4;0;0;0;5.75;7.5;0;0;0
'32002566;7.6;7.25;0;0;0;0;9.25;0;0
'32002567;8.6;5.75;9.6;7.5;7;6.25;0;0;0
'32002568;2.4;0;0;3.75;1.25;0;0;0;0
'32002569;7.6;6.5;5.8;5.75;5;5.5;0;0;0
'32002570;8;5.5;3.4;7.75;8;4;0;0;0
'32002571;0;0;0;0;0;0;0;0;0
'32002572;9.6;6;3.2;5;9.5;9;0;0;0
'32002573;0;5.75;0;0;0;0;4.5;6.5;0
'32002574;7.4;6;3.8;5.75;8.25;5.25;0;0;0
'32002575;9.2;5.25;4.2;8.5;7.75;5;0;0;0
'32002576;7.2;6.25;5.4;5.5;5.25;6;0;0;0
'32002577;7.6;5.5;5.2;0;0;0;2.75;6.5;7.75
'32002578;6;0;0;5.5;5;0;0;0;0
'32002579;4.4;6.5;7.4;0;0;0;3.25;5.75;7
'32002580;6;6;3;3.25;2.75;4;0;0;0
'32002581;7.6;5;4;7.5;7.5;4.5;0;0;0
'32002582;9;5;3.6;7.25;7.75;4.25;0;0;0
